countryISO3,countryName,year,classification,economicActivity,employment,hoursWorked,sourceEmp,sourceNoteEmp,classifNoteEmp,statusNoteEmp,indicatorNoteEmp,sourceHrs,sourceNoteHrs,statusNoteHrs,statusNoteHrs,indicatorNoteHrs
SVK,Slovakia,2007,ISIC-Rev.3.1,extraterritorial organizations and bodies,744.0,5.474285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2007,ISIC-Rev.3.1,not elsewhere classified,494.0,5.457142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,agriculture; forestry and fishing,96260.0,5.63,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,mining and quarrying,14025.0,5.3585714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,manufacturing,639953.0,5.37,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",29857.0,5.3999999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",35145.0,4.714285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,construction,257562.0,5.954285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,292471.0,5.507142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,transportation and storage,158440.0,5.71,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,accommodation and food service activities,107558.0,5.8028571428571425,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,information and communication,45846.0,5.402857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,financial and insurance activities,55445.0,5.434285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,real estate activities,12952.0,5.475714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,"professional, scientific and technical activities",76465.0,5.51,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,administrative and support service activities,60220.0,5.3185714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,public administration and defence; compulsory social security,166961.0,5.122857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,education,163951.0,4.498571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,human health and social work activities,151178.0,5.381428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,"arts, entertainment and recreation",24577.0,5.3500000000000005,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,other service activities,38600.0,5.307142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,5698.0,5.76,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,activities of extraterritorial organizations and bodies,625.0,6.3500000000000005,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2008,ISIC-Rev.4,not elsewhere classified,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,agriculture; forestry and fishing,84895.0,5.574285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,mining and quarrying,10837.0,5.184285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,manufacturing,565431.0,5.032857142857142,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",30673.0,5.215714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",33385.0,4.8028571428571425,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,construction,257307.00000000003,5.675714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,312852.0,5.3914285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,transportation and storage,151372.0,5.574285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,accommodation and food service activities,107178.0,5.747142857142856,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,information and communication,48746.0,5.505714285714285,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,financial and insurance activities,49984.0,5.471428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,real estate activities,12986.0,5.168571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,"professional, scientific and technical activities",82032.0,5.534285714285715,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,administrative and support service activities,58661.0,5.221428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,public administration and defence; compulsory social security,178676.0,4.9399999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,education,162022.0,4.39,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,human health and social work activities,149813.0,5.404285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,"arts, entertainment and recreation",28703.0,5.1971428571428575,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,other service activities,35229.0,5.194285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,5125.0,5.2299999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,activities of extraterritorial organizations and bodies,857.0,6.247142857142856,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2009,ISIC-Rev.4,not elsewhere classified,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,agriculture; forestry and fishing,56104.0,5.461428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,mining and quarrying,10174.0,5.411428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,manufacturing,398460.0,5.354285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",20161.0,5.311428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",22482.0,4.905714285714287,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,construction,191472.0,5.72,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,230681.0,5.514285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,transportation and storage,107525.0,5.611428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,accommodation and food service activities,77625.0,5.767142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,information and communication,41361.0,5.5528571428571425,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,financial and insurance activities,35918.0,5.3999999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,real estate activities,10447.0,5.46,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,"professional, scientific and technical activities",57198.0,5.627142857142857,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,administrative and support service activities,43939.0,5.121428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,public administration and defence; compulsory social security,141788.0,4.991428571428571,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,education,123990.0,4.882857142857143,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,human health and social work activities,117010.0,5.5042857142857144,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,"arts, entertainment and recreation",20181.0,5.3999999999999995,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,other service activities,23479.0,5.551428571428572,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,3653.0,5.522857142857142,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,activities of extraterritorial organizations and bodies,649.0,5.338571428571428,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,Unreliable,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),Unreliable,Unreliable,Job coverage: Main job currently held
SVK,Slovakia,2010,ISIC-Rev.4,not elsewhere classified,584295.0,5.054285714285714,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,Job coverage: Main job currently held
SVK,Slovakia,2011,ISIC-Rev.4,agriculture; forestry and fishing,18094.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,mining and quarrying,3043.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,manufacturing,144396.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,"electricity; gas, steam and air conditioning supply",6101.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,"water supply; sewerage, waste management and remediation activities",6962.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,construction,57742.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,wholesale and retail trade; repair of motor vehicles and motorcycles,74205.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,transportation and storage,37611.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,accommodation and food service activities,23706.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,information and communication,14333.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
SVK,Slovakia,2011,ISIC-Rev.4,financial and insurance activities,13358.0,,LFS - Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers (although not measured separately),,,,,,,,
